cluster_id,x,y,z
1,22.3295,-0.0658802,-0.609303
1,22.2849,-0.139658,-0.609819
1,22.2921,-0.210089,-0.611595
1,22.291,-0.284138,-0.613198
1,21.9807,-4.21564,-0.645858
1,21.9764,-4.66506,-0.644786
1,22.1008,-3.34501,-0.647786
1,21.9989,-4.74692,-0.645143
1,22.2408,-0.78982,-0.622181
1,22.2495,-0.867832,-0.623849
1,22.2382,-0.94136,-0.624889
1,22.2583,-1.0201,-0.626816
1,22.2387,-1.0895,-0.627505
1,22.1865,-1.23085,-0.628497
1,22.2523,-0.505336,-0.616863
1,21.937,-2.15448,-0.63443
1,21.9582,-5.96248,-0.635335
1,21.8487,-6.24233,-0.628843
1,21.3303,1.95599,-0.523881
1,21.8901,-2.95032,-0.639954
1,21.5541,1.13631,-0.556836
1,21.9256,-2.5183,-0.637686
1,21.9212,-2.37014,-0.636211
1,21.909,-2.58644,-0.637821
1,21.9057,-2.29467,-0.635054
1,21.916,-2.65758,-0.638593
1,21.9097,-2.22151,-0.634416
1,21.9083,-2.87875,-0.639993
1,21.9512,-3.02985,-0.642107
1,22.0595,-3.7077,-0.647767
1,22.0019,-3.99594,-0.646505
1,21.9994,-4.14342,-0.646434
1,22.0385,-4.38005,-0.647285
1,21.9435,-5.19262,-0.641287
1,21.9387,-5.26889,-0.64065
1,21.939,-5.49059,-0.639057
1,21.9493,-6.12193,-0.633338
1,21.9517,-6.19801,-0.632553
1,22.0679,-3.63738,-0.647838
1,22.097,-3.49139,-0.648227
1,22.0806,-3.56408,-0.647997
1,22.0581,-3.78309,-0.647866
1,22.0485,-3.93284,-0.647777
1,22.0448,-4.9891,-0.645413
1,22.0499,-4.30605,-0.647728
1,22.3752,0.276379,0.143476
1,22.2799,-0.737307,0.120565
1,22.2978,-0.889211,0.11809
1,22.2764,-0.962036,0.116701
1,22.2908,-1.03656,0.115629
1,21.9894,-2.31565,0.0991688
1,22.3599,0.202328,0.141472
1,22.3423,0.132045,0.139578
1,22.3135,-0.306823,0.129301
1,22.3046,-0.232946,0.130811
1,22.2707,-0.596955,0.123091
1,22.3334,-0.159527,0.132678
1,22.2744,-0.667077,0.121804
1,22.332,-0.0893877,0.134253
1,22.3343,-0.0155923,0.135977
1,22.2992,-0.808147,0.119471
1,22.3464,0.0582089,0.137826
1,22.2749,-1.10956,0.114365
1,22.281,-1.18008,0.113357
1,22.2586,-1.2526,0.112124
1,22.2063,-1.31937,0.110753
1,22.1338,-1.38446,0.109271
1,21.9876,-2.24194,0.0996201
1,21.9672,-2.38664,0.0985854
1,21.9714,-2.6007,0.0976036
1,21.9427,-2.81824,0.096715
1,21.9425,-2.89209,0.096566
1,21.9385,-3.03206,0.0963585
1,21.9186,-3.31817,0.0963166
1,19.6896,1.3977,0.154912
1,12.6507,4.91337,0.332605
1,12.6164,4.48531,0.296533
1,12.7257,5.66156,-0.0552632
1,12.57,4.46076,-0.138212
1,12.5531,4.27182,-0.150537
1,13.0527,5.38102,1.29789
1,12.8985,5.45435,1.29798
1,12.8814,5.49563,1.30206
1,12.8686,5.54136,1.30695
1,12.835,5.57495,1.30924
1,12.8616,5.63438,1.31809
1,12.902,5.6966,1.32854
1,12.9578,5.43204,0.836611
1,12.9662,5.39121,1.75913
1,13.0111,5.36477,1.75954
1,12.9529,5.43408,1.76379
1,12.9177,5.46708,1.76521
1,12.9041,5.50983,1.76991
1,12.8421,5.52479,0.843669
1,12.8886,5.55171,1.77436
1,12.7822,5.54868,0.844811
1,12.9187,5.61253,1.78548
1,12.8913,5.74042,0.868699
1,12.9652,5.6798,1.79941
1,12.8992,6.7752,1.47151
1,12.9381,6.90539,1.49162
1,12.9776,7.03359,1.51104
1,12.9087,7.04796,1.51
1,12.5834,2.65879,1.41629
1,12.8738,5.49006,0.840715
1,12.8212,5.66116,0.85796
1,12.7315,5.57163,0.846109
1,12.9756,5.43701,0.377094
1,12.904,5.45419,0.379151
1,12.8643,5.48309,0.38208
1,12.8472,5.52473,0.386029
1,12.8281,5.56547,0.389935
1,12.8124,5.60784,0.393989
1,12.7966,5.65017,0.398066
1,12.7492,5.67488,0.400787
1,12.8103,5.75014,0.407795
1,12.6393,4.27515,0.713035
1,12.6427,4.23119,0.709099
1,12.7258,5.75919,0.409401
1,12.3919,1.4378,0.501256
1,20.7649,0.66315,0.140247
1,20.8567,0.600667,0.13923
1,20.7786,0.530053,0.136576
1,21.8842,-3.60618,0.0968044
1,21.88,-3.75456,0.0973895
1,23.7443,-0.452594,1.72918
1,22.2269,-3.23149,1.59958
1,22.3941,-0.909113,0.865977
1,22.4311,-0.639892,1.62263
1,22.1063,-2.2751,1.58441
1,22.1014,-2.63723,1.58516
1,24.2116,-4.02504,1.76086
1,22.2211,-4.56537,1.62336
1,22.2207,-4.71392,1.62717
1,26.6418,-0.341558,1.95913
1,26.6536,-0.17042,1.96368
1,22.2275,-4.79185,1.62977
1,22.2214,-4.63781,1.62522
1,22.1904,-4.03319,1.60918
1,22.1296,-5.22454,1.63547
1,22.11,-5.36581,1.63868
1,22.0905,-5.51116,1.64224
1,24.1647,-4.33649,1.76279
1,24.1985,-4.26476,1.76399
1,24.1975,-4.18244,1.76244
1,26.2248,-6.06603,1.95795
1,21.8707,-8.83937,1.79795
1,21.8893,-8.93194,1.80529
1,21.8965,-9.01997,1.8117
1,22.3822,-0.761191,0.867803
1,22.3629,-1.27271,0.859668
1,22.3662,-1.34675,0.858951
1,22.3336,-1.41469,0.856792
1,22.0377,-2.40234,0.838109
1,22.054,-2.55128,0.838687
1,22.0375,-2.6191,0.838001
1,22.0641,-5.58714,0.879678
1,22.0172,-5.96406,0.88855
1,22.1797,-3.29186,0.84629
1,22.1715,-3.58627,0.848227
1,22.1701,-3.73252,0.849583
1,22.1769,-3.88437,0.85153
1,22.0507,-6.13469,0.894961
1,22.0107,-6.2686,0.897748
1,17.2619,3.14641,-0.940456
1,12.4798,3.84274,-0.599038
1,12.4723,3.88462,-0.596318
1,12.4997,4.24437,-0.578642
1,22.0485,-3.85704,-0.647703
1,22.0081,-4.4462,-0.646293
1,22.0275,-4.52692,-0.64666
1,22.0318,-4.60072,-0.646585
1,21.982,-4.81993,-0.644364
1,21.9922,-4.89932,-0.644309
1,21.95,-5.11687,-0.641937
1,21.9268,-5.33956,-0.639815
1,21.8977,-6.02777,-0.632787
1,21.8431,-7.98826,-0.599977
1,21.9776,-5.04633,-0.643146
1,21.659,-6.417,-0.620729
1,21.5773,-7.72565,-0.596356
1,21.6566,-6.33742,-0.621686
1,21.9185,-5.41123,-0.639051
1,21.6341,-6.64641,-0.616776
1,21.63,-6.80008,-0.614369
1,21.6212,-6.87689,-0.612903
1,21.5963,-6.94435,-0.611037
1,21.6188,-7.26949,-0.606301
1,21.5814,-7.57211,-0.599495
1,21.7751,-6.29899,-0.625863
1,21.8137,-8.06407,-0.597324
1,21.7667,-8.12904,-0.594329
1,21.7744,-8.37928,-0.589036
1,21.672,-9.60436,-0.553805
1,21.9163,-3.09909,0.0961673
1,21.9606,-2.45941,0.0981534
1,21.9538,-2.53217,0.09776
1,21.9581,-2.67273,0.0972409
1,21.9401,-2.96567,0.0964417
1,21.8344,-4.48111,0.102437
1,21.8225,-4.55403,0.10312
1,21.7909,-4.92206,0.107319
1,21.7968,-4.99963,0.10839
1,21.8025,-5.07731,0.109501
1,21.7943,-5.15168,0.110545
1,21.8641,-5.4656,0.115784
1,21.9279,-5.56006,0.117641
1,21.9488,-5.64347,0.11919
1,21.9327,-2.7431,0.0968318
1,21.9473,-5.71708,0.120519
1,21.9118,-3.24657,0.0961895
1,21.9067,-3.39053,0.0963593
1,21.8903,-3.53648,0.0966167
1,21.8678,-4.04409,0.098964
1,21.9191,-3.17358,0.0961943
1,21.8868,-3.46152,0.096384
1,21.8507,-4.19079,0.0999382
1,21.9215,-6.17614,0.129628
1,12.5403,4.31251,-0.147328
1,12.5457,4.18084,-0.156399
1,12.5486,4.13679,-0.159435
1,12.5318,4.08816,-0.162083
1,12.5281,4.04426,-0.164851
1,12.542,3.17888,-0.218608
1,12.5343,4.00169,-0.167851
1,12.5153,3.86404,-0.176116
1,12.5205,3.77735,-0.181811
1,12.5042,3.68412,-0.187128
1,12.6838,5.68877,-0.0514411
1,12.7695,5.63499,-0.0590876
1,12.7707,5.58571,-0.0629711
1,12.7636,5.77599,-0.0473288
1,12.8125,5.55305,-0.0671426
1,12.8433,5.52005,-0.0708973
1,12.8859,5.48985,-0.074872
1,12.7015,5.95018,-0.0308964
1,12.9675,5.4797,-0.0788211
1,12.5591,4.41075,-0.141272
1,12.5391,3.9565,-0.17095
1,12.5591,4.36508,-0.144408
1,12.5527,4.22632,-0.153588
1,12.5235,3.90894,-0.173501
1,12.517,3.82036,-0.178964
1,12.4862,3.63467,-0.189612
1,12.5006,3.55402,-0.195065
1,12.9472,7.74624,1.11156
1,13.0604,5.33766,1.76031
1,13.2297,5.36247,1.77885
1,12.9418,7.50575,1.57826
1,12.975,7.92809,1.64333
1,12.9954,8.00048,1.65522
1,13.0185,8.07216,1.66716
1,12.9389,7.12078,1.5218
1,13.4776,10.9576,1.57309
1,13.3267,11.044,1.58764
1,13.2911,11.1648,1.60678
1,13.3009,11.2507,1.62013
1,13.4205,10.9793,1.57687
1,13.3571,10.9989,1.58039
1,12.3105,0.772999,0.468556
1,12.3594,0.582316,0.463693
1,21.8891,-3.68159,0.0971272
1,21.8647,-3.82641,0.0976477
1,21.8636,-3.89723,0.0980232
1,21.8701,-3.96959,0.0984924
1,21.8535,-4.11626,0.0993881
1,21.8492,-4.41259,0.101855
1,21.7979,-5.37115,0.11396
1,21.7611,-6.35975,0.133361
1,26.6681,0.00523411,1.96882
1,24.2273,-3.86402,1.75959
1,22.0941,-3.137,1.58844
1,22.0669,-3.06281,1.58562
1,22.0929,-2.85293,1.58584
1,22.079,-2.77751,1.58424
1,22.0866,-2.70507,1.58438
1,22.0962,-2.56685,1.58443
1,22.1723,-4.10493,1.60926
1,22.0863,-2.34597,1.58298
1,22.1794,-4.18168,1.61139
1,22.1595,-4.32859,1.61314
1,22.099,-5.44003,1.64039
1,22.08,-2.41839,1.58265
1,22.0813,-2.49173,1.58298
1,22.0828,-2.92513,1.58562
1,22.0646,-2.99614,1.58484
1,22.0342,-2.25528,0.838269
1,22.0262,-2.32767,0.83775
1,22.089,-5.28733,1.63458
1,22.0731,-5.58381,1.64356
1,22.0345,-6.34481,1.67089
1,24.2158,-4.1037,1.76246
1,24.2235,-3.94521,1.76051
1,26.3079,-5.36573,1.94467
1,26.2558,-6.16524,1.96328
1,25.9207,-7.43585,1.98672
1,26.033,-7.38092,1.99218
1,22.1725,-4.25574,1.61247
1,26.6548,-0.258265,1.96188
1,26.6604,-0.429739,1.95883
1,26.6819,-0.082723,1.96787
1,26.672,0.0887587,1.97112
1,26.3651,-4.05114,1.92419
1,22.0115,-6.41256,1.67225
1,21.8577,-6.44342,1.66305
1,21.8295,-6.51293,1.66425
1,26.1925,-6.78026,1.97971
1,26.1842,-6.87068,1.98248
1,26.1882,-6.96005,1.98615
1,26.1908,-7.0538,1.98995
1,26.1802,-7.14865,1.99295
1,26.1514,-7.23367,1.99435
1,21.8651,-9.09131,1.81471
1,21.868,-9.1779,1.82089
1,21.7854,-7.9046,1.7339
1,21.7536,-7.81509,1.72665
1,21.7639,-7.73777,1.72285
1,21.8073,-9.99877,1.87751
1,21.7632,-7.66054,1.71841
1,21.8065,-10.0864,1.88422
1,21.771,-7.58261,1.71454
1,22.5912,-9.93487,1.91748
1,21.8071,-10.175,1.89115
1,21.7775,-7.4319,1.70667
1,21.7948,-10.2531,1.8966
1,21.7832,-7.35764,1.70303
1,21.768,-10.3285,1.9011
1,21.7654,-7.27125,1.69725
1,21.7611,-7.19386,1.6929
1,21.821,-6.74616,1.67455
1,21.7516,-11.1095,1.96484
1,21.5654,-11.196,1.96276
1,22.0311,-2.47498,0.83775
1,22.0527,-2.76476,0.838814
1,22.035,-2.83611,0.838223
1,22.0209,-2.90793,0.837839
1,22.0126,-2.98055,0.837744
1,22.0144,-3.05101,0.838108
1,22.0713,-3.12989,0.840855
1,22.1412,-3.80248,0.84915
1,22.1323,-4.023,0.851424
1,22.1327,-4.24612,0.854545
1,22.1217,-4.31963,0.855224
1,22.1406,-4.47173,0.858444
1,22.0444,-5.65958,0.880889
1,22.0401,-5.81032,0.884912
1,22.0351,-5.88703,0.886933
1,22.0116,-6.04079,0.890654
1,22.0425,-2.6897,0.838269
1,22.039,-5.50288,0.876533
1,22.04,-5.7362,0.882829
1,22.032,-5.4275,0.874348
1,22.0731,-5.36469,0.874341
1,22.0962,-5.14283,0.869978
1,22.1036,-4.99463,0.866997
1,22.1131,-4.92014,0.865796
1,21.9084,-6.39114,0.89813
1,22.1252,-4.61697,0.860373
1,22.1482,-4.54956,0.860085
1,21.771,-6.74229,0.905664
1,21.7569,-6.89225,0.910779
1,21.7285,-7.27375,0.924905
1,21.7112,-7.65896,0.94076
1,21.7016,-7.81402,0.947399
1,21.8506,-7.97212,0.179076
1,22.0313,-6.19989,0.896297
1,21.9553,-5.95402,0.125104
1,21.941,-6.03231,0.126657
1,21.9645,-5.87823,0.123633
1,21.9541,-5.79705,0.122038
1,21.8628,-8.03991,0.962896
1,22.1719,-3.36537,0.846466
1,22.195,-3.21956,0.846487
1,22.1744,-3.43688,0.847093
1,22.1839,-3.51338,0.848102
1,22.1883,-3.6643,0.849649
1,22.1867,-3.9617,0.852857
1,22.1168,-4.0917,0.851707
1,22.1651,-4.1769,0.854834
1,22.1257,-5.07304,0.86955
1,22.144,-4.69753,0.862599
1,22.1236,-4.76937,0.863174
1,22.099,-4.84022,0.863616
1,21.9868,-6.34026,0.899228
1,21.8556,-8.12392,0.966627
1,12.4606,3.79214,-0.600418
1,12.4804,3.92963,-0.594463
1,12.443,3.74235,-0.601857
1,12.4619,3.96568,-0.591288
1,12.4386,3.69698,-0.603925
1,12.471,4.01344,-0.589326
1,12.4302,3.65048,-0.605775
1,12.4829,4.06462,-0.587368
1,12.4734,4.10395,-0.584585
1,12.4281,3.56249,-0.610156
1,12.4732,4.14663,-0.582233
1,12.5182,3.73251,-0.18456
1,12.5001,4.28995,-0.576142
1,12.5003,4.33558,-0.573614
1,12.5004,4.38126,-0.571059
1,12.4946,4.42486,-0.568214
1,12.8288,5.51001,-0.527099
1,12.7962,5.54235,-0.522783
1,12.641,5.71589,-0.500811
1,12.4841,4.19341,-0.580395
1,12.2201,-0.730339,-0.749919
1,12.933,5.50793,-0.534599
1,21.7537,-7.87505,-0.599282
1,21.7553,-8.21219,-0.592117
1,21.7724,-8.29865,-0.590788
1,21.768,-8.62589,-0.583047
1,21.723,-8.69181,-0.579867
1,21.7235,-8.85384,-0.575883
1,21.7053,-8.93141,-0.573266
1,21.6985,-9.26832,-0.564155
1,21.695,-9.44038,-0.559295
1,21.6762,-9.68966,-0.551503
1,21.606,-10.089,-0.536866
1,21.594,-10.2571,-0.531141
1,21.5854,-10.6088,-0.519387
1,21.6536,-6.49426,-0.619522
1,21.644,-6.57032,-0.61817
1,21.6335,-6.72562,-0.615597
1,21.5863,-7.01692,-0.609542
1,21.5857,-7.33844,-0.603983
1,21.6829,-8.75552,-0.576889
1,21.6813,-9.00655,-0.57047
1,21.6954,-9.09863,-0.568571
1,21.6294,-9.75102,-0.547966
1,21.5842,-7.6506,-0.598068
1,21.5915,-7.49855,-0.601224
1,21.5781,-7.41256,-0.602385
1,21.6014,-7.18671,-0.607171
1,21.5805,-7.09503,-0.608055
1,21.6566,-9.51415,-0.555801
1,21.6367,-9.84257,-0.545527
1,21.5895,-9.9037,-0.541916
1,21.5794,-10.3394,-0.527951
1,21.7634,-8.45905,-0.586821
1,21.7485,-8.53732,-0.584468
1,21.7242,-9.36673,-0.562408
1,21.6046,-10.1775,-0.534058
1,21.5608,-10.6823,-0.515962
1,21.5581,-10.8634,-0.509697
1,21.5836,-10.9643,-0.507235
1,21.8411,-4.33548,0.101101
1,21.8122,-4.62736,0.103857
1,21.8417,-4.26412,0.100483
1,21.8173,-4.70424,0.104753
1,21.8091,-4.85415,0.106532
1,21.7906,-5.22345,0.111605
1,21.7828,-5.29427,0.11267
1,21.8143,-4.77941,0.105631
1,21.7159,-6.42435,0.134783
1,21.7124,-6.58093,0.138568
1,21.6708,-7.34926,0.159503
1,21.9151,-6.2531,0.131296
1,21.9332,-6.10867,0.128229
1,21.9133,-6.32765,0.132956
1,21.6675,-7.42887,0.161903
1,21.8937,-8.40629,0.194124
1,12.7556,5.81822,-0.502082
1,13.1925,11.1941,0.446457
1,13.2287,11.3052,0.45625
1,13.553,10.9478,1.57107
1,13.2972,11.0938,1.59564
1,13.4274,11.0074,0.995447
1,13.3082,11.05,1.00506
1,13.2713,11.0933,1.01201
1,13.2259,11.125,1.01777
1,13.1799,11.16,1.02401
1,13.1779,11.2353,1.03405
1,12.3024,0.465039,0.457357
1,12.3498,0.427717,0.458194
1,12.2743,0.349611,0.452446
1,12.3154,0.197039,0.449716
1,12.3079,0.160014,0.448348
1,12.3524,0.0824078,0.448196
1,12.2806,0.0453967,0.4441
1,12.2723,-0.0320701,0.441808
1,12.252,-0.0705859,0.44
1,12.0381,-0.935471,0.804285
1,12.0327,-0.97301,0.803678
1,12.0091,-1.01067,0.80169
1,12.2845,0.00661335,0.443291
1,21.7066,-6.50019,0.136582
1,21.7139,-6.66056,0.140561
1,21.6955,-6.72984,0.142298
1,21.6814,-6.80453,0.144225
1,21.6833,-6.88074,0.146244
1,21.654,-7.50087,0.164109
1,21.8213,-8.04753,0.18172
1,21.8333,-6.59264,1.66816
1,21.8211,-6.97182,1.68556
1,26.1517,-7.33186,1.99839
1,21.8159,-6.6657,1.67039
1,21.8157,-6.81943,1.6777
1,21.8119,-6.89337,1.68106
1,21.7892,-7.04041,1.68688
1,21.7596,-7.1137,1.68865
1,21.7622,-7.50279,1.70954
1,21.7269,-11.1879,1.97032
1,21.5318,-11.2645,1.96706
1,21.5454,-11.4516,1.98431
1,21.4777,-14.8842,1.43809
1,22.782,-9.88126,1.08532
1,21.5346,-11.3533,1.97503
1,21.53,-11.5309,1.99065
1,21.5176,-11.6166,1.99778
1,22.0549,-5.20957,0.869932
1,22.0269,-5.27952,0.870521
1,22.171,-4.40588,0.858565
1,21.7906,-6.43322,0.89539
1,21.8476,-8.20368,0.970184
1,21.8391,-8.35843,0.977437
1,21.836,-8.54697,0.1994
1,21.7637,-6.81516,0.908109
1,21.7659,-6.66157,0.902548
1,21.7776,-6.58645,0.900267
1,21.7529,-6.96647,0.91348
1,21.7776,-6.50771,0.8975
1,21.724,-7.03231,0.915061
1,21.7114,-7.11166,0.917778
1,21.7166,-7.19342,0.921238
1,21.7218,-7.42823,0.931127
1,21.7183,-7.50767,0.934403
1,21.6969,-7.73082,0.943498
1,21.7894,-7.92535,0.955238
1,21.8025,-9.00469,1.00973
1,21.7293,-7.35442,0.928274
1,21.7252,-7.5871,0.938058
1,21.6592,-7.26858,0.157118
1,21.6425,-7.73237,0.171432
1,21.6597,-7.81655,0.174158
1,21.7188,-10.0237,0.261246
1,21.8444,-8.2814,0.973836
1,21.828,-8.84576,1.00196
1,21.8204,-9.09786,1.01529
1,21.746,-10.001,1.06573
1,12.701,5.69738,-0.506283
1,12.7753,5.58253,-0.518796
1,12.7543,5.62263,-0.514792
1,12.7357,5.66642,-0.510725
1,12.7718,5.57775,-0.975261
1,12.8261,5.55541,-0.9819
1,12.9048,5.54159,-0.990633
1,12.7067,5.69762,-0.962845
1,12.696,5.74294,-0.959575
1,12.7036,5.84138,-0.955178
1,12.7477,5.91445,-0.956206
1,12.1952,-0.769843,-0.749143
1,12.2725,-0.69644,-0.752463
1,12.1823,-0.808151,-0.749071
1,12.1653,-0.846063,-0.748727
1,12.1443,-0.881589,-0.748093
1,12.1212,-0.916816,-0.747315
1,12.1618,-0.99896,-0.751235
1,12.166,-1.0387,-0.752165
1,12.2296,-1.08454,-0.756832
1,11.9781,-2.53343,-0.756906
1,12.0894,-2.60064,-0.764229
1,11.7702,-5.67603,-0.723813
1,21.6853,-9.18031,-0.566041
1,21.3243,-11.0903,-0.49233
1,21.6087,-10.0015,-0.539664
1,21.5743,-10.517,-0.521982
1,21.541,-10.763,-0.512452
1,21.5452,-11.0358,-0.503196
1,21.4225,-11.0566,-0.497506
1,21.3223,-11.1812,-0.48897
1,21.3169,-11.3633,-0.482085
1,21.5913,-10.4354,-0.525311
1,21.2932,-11.527,-0.474999
1,21.2853,-11.8045,-0.46405
1,21.2647,-11.9775,-0.456403
1,21.2962,-11.6224,-0.47151
1,21.2918,-11.7139,-0.467825
1,21.2601,-12.3491,-0.441242
1,21.2288,-13.4951,-0.39037
1,21.2645,-12.1686,-0.448763
1,21.2565,-12.2552,-0.444918
1,21.6755,-6.95381,0.148208
1,21.6643,-7.02982,0.150294
1,21.6486,-7.1845,0.154668
1,21.6384,-7.57217,0.166332
1,21.6528,-7.10583,0.152421
1,21.6431,-7.65114,0.168822
1,21.8643,-8.47848,0.196813
1,21.8061,-8.61895,0.202167
1,21.8474,-8.71676,0.205729
1,21.7786,-8.93846,0.21455
1,21.7447,-9.26234,0.227804
1,21.7964,-9.6292,0.243129
1,21.7303,-10.1182,0.265531
1,13.2385,11.1589,0.439855
1,13.2573,11.1027,0.432676
1,13.2793,11.0458,0.425252
1,13.3454,11.0322,0.419835
1,13.4224,11.0241,0.414383
1,13.2479,11.1156,-0.145346
1,13.2892,11.0757,-0.15222
1,13.2838,11.0954,-0.730838
1,13.3579,11.0219,0.999684
1,13.5011,10.9999,0.992012
1,13.3509,11.0578,-0.159003
1,13.4563,11.0747,-0.166631
1,12.2836,-0.107784,0.440503
1,12.295,-0.146775,0.440117
1,12.2315,-0.410295,0.432058
1,12.218,-0.529465,0.429513
1,12.2378,-0.606043,0.429222
1,12.2559,-0.912406,0.426411
1,12.2599,-1.10409,0.425158
1,12.2268,-0.946849,0.424851
1,12.2303,-0.184226,0.436476
1,12.3441,-0.756407,0.0353504
1,12.2155,-0.864127,0.0328239
1,12.2175,-0.982951,0.424153
1,12.2045,-0.900259,0.0322802
1,12.1993,-0.936864,0.0317992
1,12.2334,-0.30018,0.434215
1,12.3408,-0.803978,0.431172
1,12.2939,-0.839475,0.428768
1,12.281,-0.875529,0.427843
1,12.1545,-0.909425,0.813522
1,12.2396,-1.07182,0.81943
1,12.2808,-0.883454,0.823554
1,12.2857,-0.84696,0.824207
1,12.2914,-1.11409,0.823352
1,12.3623,-0.814013,0.830452
1,12.3434,-0.77163,0.829339
1,12.2676,-1.06771,0.425715
1,12.281,-1.04223,1.22117
1,12.3036,-1.14786,0.426793
1,12.1068,-2.51765,0.826483
1,12.0765,-2.55055,0.825147
1,12.158,-2.68702,1.23894
1,11.9715,-4.29607,0.0695274
1,11.9342,-4.51224,0.905528
1,11.9522,-4.56164,0.909806
1,12.0218,-4.53633,1.33295
1,11.8876,-5.58239,0.550844
1,12.297,-1.1214,1.22304
1,12.3288,-1.16172,1.22669
1,21.4089,-15.9208,1.53541
1,21.2521,-16.0182,1.54448
1,21.506,-14.7917,1.42985
1,21.4645,-14.9826,1.44704
1,21.4475,-15.0788,1.45581
1,21.5097,-13.8679,1.34813
1,21.5578,-13.7975,1.34262
1,21.3785,-16.0104,1.54402
1,21.5625,-13.6981,1.3342
1,21.5312,-13.5801,1.32385
1,21.2146,-16.2106,1.56334
1,21.4019,-12.4274,1.22834
1,21.4223,-12.3484,1.22252
1,21.4419,-12.178,1.20971
1,21.4377,-12.0802,1.20219
1,21.8581,-9.96691,1.06644
1,21.8613,-8.94502,1.00818
1,21.4697,-11.5391,1.16262
1,21.3993,-11.3644,0.331124
1,21.4686,-11.7252,1.17619
1,21.4279,-11.8896,1.18766
1,21.4254,-12.259,1.21566
1,21.4517,-13.5834,0.462598
1,21.527,-13.7365,0.471248
1,21.8241,-8.76364,0.997533
1,21.7811,-10.1064,1.0731
1,21.7404,-10.1751,1.07638
1,21.7632,-8.76172,0.207715
1,21.7582,-8.84449,0.210938
1,21.7491,-9.01103,0.217549
1,21.7644,-9.69745,0.246289
1,21.7304,-9.76915,0.249657
1,21.721,-10.2499,1.08061
1,21.6723,-11.1104,1.13636
1,21.668,-10.172,0.268475
1,21.6979,-9.83716,0.252891
1,21.7103,-9.93124,0.257065
1,21.704,-10.2791,0.273267
1,21.7323,-10.383,0.278006
1,21.721,-10.4673,0.282151
1,21.7374,-9.51889,0.238681
1,21.6862,-10.5352,0.285729
1,21.74,-10.649,0.290873
1,21.7889,-9.11421,0.22154
1,21.6714,-11.0611,0.312311
1,21.5854,-11.1022,0.315272
1,21.376,-11.7197,0.350955
1,21.3477,-12.1679,0.37694
1,21.5793,-11.1472,1.13697
1,21.4836,-11.283,1.14456
1,21.4676,-11.6311,1.16927
1,21.438,-11.8014,1.18127
1,12.6182,5.75277,-0.951059
1,12.7238,5.60524,-0.969017
1,12.7279,5.65747,-0.966953
1,12.1789,-1.00581,-0.36039
1,12.2028,-1.04931,-0.361609
1,12.08,-2.63935,-0.76382
1,11.9283,-6.65193,-0.716509
1,11.8658,-6.6658,-0.711669
1,11.808,-6.67955,-0.707158
1,11.7486,-6.74436,-0.701378
1,11.685,-6.85897,-0.694084
1,11.7148,-6.77536,-0.698197
1,11.9386,-6.68243,-0.267561
1,11.7039,-6.81841,-0.696418
1,11.8419,-6.72437,-0.261687
1,11.7879,-6.74269,-0.258582
1,11.6425,-6.88417,-0.690358
1,11.7345,-6.86353,-0.251191
1,11.6903,-6.8876,-0.248206
1,11.6726,-6.97662,-0.243596
1,21.3108,-11.2718,-0.485198
1,21.3052,-11.4451,-0.478565
1,21.2785,-11.8953,-0.46022
1,21.2639,-12.0724,-0.452596
1,21.3133,-13.6491,-0.387284
1,21.3598,-13.7836,-0.383282
1,21.1875,-13.366,-0.394289
1,21.3644,-13.8904,-0.378563
1,21.3216,-14.4816,-0.348481
1,21.3718,-13.9997,-0.373824
1,21.3294,-14.5941,-0.34338
1,21.3549,-14.0874,-0.368913
1,21.3777,-14.2084,-0.364276
1,21.3403,-14.2825,-0.358969
1,21.3589,-14.4017,-0.354141
1,21.378,-14.7316,-0.339015
1,21.3257,-14.9048,-0.327874
1,21.3513,-15.0384,-0.322453
1,21.3032,-15.8727,-0.276976
1,21.0595,-15.9131,-0.262169
1,21.3656,-12.0877,0.37205
1,13.1995,11.145,-0.138704
1,13.1713,11.1967,-0.131932
1,13.1369,11.2429,-0.125075
1,13.1946,11.3748,-0.118978
1,13.1956,11.1666,-0.716689
1,13.2385,11.128,-0.723808
1,13.1619,11.2097,-0.710312
1,13.3816,11.1057,-0.741162
1,13.1275,11.2561,-0.703659
1,13.1051,11.3099,-0.697901
1,13.1258,11.4081,-0.694301
1,12.2478,-0.492268,0.431405
1,12.2894,-0.791703,0.0343959
1,12.2177,-1.0238,0.423863
1,12.2465,-0.827565,0.033554
1,12.3259,-1.14365,0.0307338
1,12.2522,-1.09848,0.0305488
1,12.1759,-0.973712,0.0311892
1,12.2101,-1.01594,0.0310194
1,11.9121,-4.22886,0.067369
1,12.2183,-1.05584,0.0306809
1,12.333,-1.15757,0.826508
1,12.2802,-0.964775,1.22117
1,12.2953,-0.929357,1.22297
1,12.2806,-1.0035,1.22116
1,12.336,-0.896023,1.2277
1,12.2831,-1.08118,1.22143
1,12.3827,-0.860988,1.23313
1,12.4471,-0.827017,1.24061
1,12.374,-1.20572,1.23192
1,12.1601,-2.72781,1.24074
1,12.0104,-4.57338,1.33475
1,11.9647,-5.44778,1.40658
1,12.0869,-2.59303,0.827078
1,11.9768,-4.45847,0.489269
1,12.0363,-6.76304,1.09336
1,11.9704,-6.77418,1.09145
1,11.8871,-6.82338,1.09255
