X,Y,Z,I,
6.51917, -17.3176, 3.40873, 0
6.29896, -17.389, 3.51867, 0
7.22685, -17.4025, 3.48904, 0
13.1495, -17.5936, 4.40996, 0
13.1379, -17.5512, 4.75437, 0
13.1467, -17.5992, 2.67422, 0
13.1306, -17.507, 1.98161, 0
6.5444, -17.3132, 3.56437, 0
13.3981, -17.3535, 4.80963, 0
7.25044, -17.3129, 3.44488, 0
13.0361, -17.4836, 3.88419, 0
7.23187, -17.3159, 3.14077, 0
13.0471, -17.5249, 3.5352, 0
13.085, -17.5611, 2.12903, 0
13.3531, -17.4449, 3.541, 0
13.1091, -17.5512, 1.07507, 0
13.6445, -16.9302, 4.03631, 0
13.378, -17.296, 4.38413, 0
7.58664, -17.2039, 2.74583, 0
7.66286, -17.1514, 3.20734, 0
13.4252, -17.1398, 3.98532, 0
13.7014, -17.0012, 1.53736, 0
13.7261, -17.0124, 1.18877, 0
13.5839, -17.1103, 2.10254, 0
13.3589, -17.2967, 2.10243, 0
13.7203, -17.0678, 2.35619, 0
13.3255, -17.2715, 4.94148, 0
13.5784, -17.1054, 2.45194, 0
13.3374, -17.2801, 3.86378, 0
7.44727, -17.2588, 3.16087, 0
6.69447, -17.321, 2.94324, 0
13.6531, -16.9808, 4.35577, 0
13.3921, -17.2973, 1.56458, 0
13.6742, -17.1209, 1.91329, 0
13.347, -17.2881, 3.15533, 0
7.65661, -17.1546, 2.90352, 0
13.4041, -17.2263, 3.53933, 0
13.5918, -17.077, 2.60958, 0
6.98146, -17.2098, 2.69907, 0
13.3344, -17.2883, 2.25143, 0
13.3845, -17.2875, 2.26286, 0
13.6833, -17.0406, 2.70344, 0
7.45385, -17.2292, 3.07137, 0
13.3344, -17.2784, 4.2212, 0
7.44639, -17.2567, 3.46798, 0
13.3818, -17.2839, 2.61354, 0
13.346, -17.3339, 1.76278, 0
13.5717, -17.0519, 4.7409, 0
13.3289, -17.2735, 4.57985, 0
7.44316, -17.2227, 3.37629, 0
13.6914, -16.9111, 4.52875, 0
13.6026, -17.0907, 1.56225, 0
7.6676, -17.145, 3.51177, 0
13.5497, -17.0799, 4.21756, 0
13.3449, -17.2735, 1.20359, 0
13.7303, -16.9487, 4.76558, 0
13.5991, -17.0863, 1.91054, 0
13.5743, -17.0551, 4.38078, 0
13.3409, -17.2777, 1.55194, 0
13.6916, -16.9179, 4.173, 0
13.6061, -17.095, 1.21458, 0
13.7493, -17.0032, 4.73159, 0
13.3884, -17.2925, 1.91335, 0
13.6873, -17.022, 2.14472, 0
13.5895, -17.0742, 2.96104, 0
13.3318, -17.2944, 2.60297, 0
13.3775, -17.2785, 2.96508, 0
7.44928, -17.2634, 2.85575, 0
13.3424, -17.2843, 3.50879, 0
6.88768, -17.2662, 3.57222, 0
13.3098, -17.1952, 4.36529, 0
13.3291, -17.3005, 2.95593, 0
13.4018, -17.1998, 3.1828, 0
7.31898, -17.2074, 3.49048, 0
13.389, -17.2943, 3.40086, 0
13.6875, -17.0198, 4.23458, 0
13.3951, -17.3012, 1.21635, 0
13.6716, -17.0017, 3.90875, 0
13.4083, -17.2554, 3.89864, 0
-26.665, -28.7551, 1.10049, 0
-24.7896, -27.9854, 1.04828, 0
-28.904, -29.585, 1.1678, 0
-25.4054, -33.3401, 1.15815, 0
13.5484, -5.14656, 5.31759, 0
13.3294, -11.3385, 5.254, 0
13.3844, -5.40433, 5.63286, 0
13.353, -5.37143, 5.86885, 0
13.4566, -5.24125, 5.88012, 0
13.4316, -5.04605, 5.59503, 0
13.3568, -5.36438, 5.37378, 0
13.0534, -11.5068, 5.825, 0
13.3462, -11.2587, 5.23562, 0
13.2819, -5.24051, 5.12838, 0
13.1038, -11.5755, 5.25197, 0
13.3927, -11.2975, 5.60097, 0
13.3868, -11.2925, 5.90635, 0
13.6504, -10.8894, 5.00143, 0
13.398, -11.3019, 4.99605, 0
13.4644, -10.9409, 5.48101, 0
13.4757, -10.941, 5.18317, 0
13.541, -10.9641, 4.96614, 0
13.3364, -5.25197, 4.97842, 0
13.3933, -11.298, 5.2963, 0
13.5575, -10.9353, 5.72507, 0
13.3709, -5.23235, 5.0915, 0
13.2878, -5.25965, 5.41202, 0
13.2723, -11.2457, 5.62074, 0
13.273, -11.2423, 5.31675, 0
13.2793, -5.24382, 5.64325, 0
13.7176, -10.9915, 5.0824, 0
13.5283, -10.9537, 5.87036, 0
13.2768, -5.24507, 5.90476, 0
13.2233, -5.59852, 4.95166, 0
13.2814, -5.25129, 5.68375, 0
13.2836, -5.2572, 5.94565, 0
13.2786, -5.24514, 5.42469, 0
13.275, -11.2401, 5.01621, 0
13.5045, -10.9904, 5.43533, 0
13.5332, -10.9577, 5.56641, 0
13.4067, -5.26877, 4.963, 0
0.849889, 19.0406, 5.08834, 0
1.52562, 19.0012, 5.30701, 0
1.53581, 19.02, 4.988, 0
1.1875, 19.12, 5.13305, 0
1.37588, 19.1248, 5.74612, 0
0.802722, 19.1416, 5.13347, 0
1.30815, 19.0107, 5.05681, 0
0.802346, 19.1326, 5.78817, 0
1.18717, 19.1146, 5.45872, 0
1.516, 18.9901, 5.63045, 0
1.18679, 19.1085, 5.78695, 0
0.228543, 19.3232, 5.2096, 0
1.67243, 19.0204, 5.03181, 0
0.991601, 19.0921, 5.39744, 0
1.2242, 19.0012, 5.77543, 0
1.5621, 19.0782, 5.49479, 0
1.34061, 18.9917, 5.32308, 0
0.259367, 19.2738, 5.51399, 0
1.70091, 19.0539, 5.9991, 0
1.71179, 19.0966, 5.68582, 0
0.228537, 19.3105, 5.84576, 0
0.541735, 19.2519, 5.16376, 0
1.55759, 19.0776, 4.96499, 0
0.574172, 19.2818, 5.48437, 0
0.607304, 19.3232, 5.81089, 0
1.65601, 18.987, 5.34335, 0
-29.5225, -35.7522, 1.28316, 0
-31.8116, -35.5223, 1.08196, 0
-26.6845, -35.1261, 1.02325, 0
13.663, -17.142, 5.11175, 0
13.7045, -16.9002, 5.97478, 0
13.6891, -16.9269, 5.48195, 0
13.7105, -16.9388, 5.12324, 0
13.6702, -16.9183, 5.84328, 0
13.6537, -16.981, 5.71223, 0
13.6876, -16.9989, 5.35438, 0
13.3476, -17.1426, 5.9061, 0
13.349, -17.2417, 5.84272, 0
13.4407, -17.2595, 5.81258, 0
13.5629, -17.0408, 5.46694, 0
13.134, -17.5194, 5.10016, 0
13.5691, -17.0485, 5.10333, 0
13.0019, -17.4493, 5.30674, 0
13.5594, -17.0364, 5.83427, 0
13.322, -17.2693, 5.30554, 0
13.0107, -17.4882, 4.95393, 0
13.4148, -17.4238, 5.54191, 0
13.3182, -17.2667, 5.67217, 0
13.3573, -17.2523, 5.11023, 0
13.2947, -17.2049, 5.45352, 0
13.2982, -17.1996, 5.08762, 0
13.6858, 6.76979, 4.51081, 0
13.7351, 6.84291, 3.08669, 0
13.7352, 6.83081, 4.77207, 0
13.6806, 6.8226, 4.28081, 0
13.5518, 7.15295, 2.85808, 0
13.8175, 12.9324, 3.99471, 0
13.4468, 7.18232, 2.62385, 0
13.2902, 7.52859, 3.24175, 0
13.3217, 13.2854, 2.6004, 0
13.1239, 13.495, 3.24809, 0
13.1235, 13.4657, 3.85428, 0
13.2561, 7.53876, 1.32812, 0
13.3844, 7.54428, 2.06191, 0
13.2842, 7.5325, 1.57164, 0
13.3179, 7.52933, 1.81584, 0
13.2616, 7.5246, 2.79983, 0
13.1255, 7.62953, 2.07391, 0
13.127, 7.83776, 1.10821, 0
13.1412, 7.85868, 1.60089, 0
13.1209, 7.82367, 1.845, 0
13.1231, 7.80107, 3.32212, 0
13.0727, 13.5827, 1.49355, 0
13.1274, 13.5893, 1.79261, 0
13.1244, 13.576, 2.39877, 0
13.141, 13.5561, 4.23073, 0
13.14, 13.5401, 4.84816, 0
12.8695, 13.8197, 1.5304, 0
12.8806, 13.815, 4.27665, 0
13.3709, 7.93389, 2.37954, 0
13.3896, 7.92034, 4.1223, 0
13.3862, 13.2937, 2.90136, 0
13.2368, 8.26503, 1.67074, 0
13.28, 8.31174, 1.42647, 0
13.2198, 8.23441, 1.91437, 0
13.2648, 8.25126, 4.16074, 0
13.1687, 13.9974, 1.26082, 0
13.0734, 13.949, 1.56623, 0
13.1075, 13.9461, 1.86614, 0
13.153, 13.955, 2.1677, 0
13.0914, 13.9415, 2.47131, 0
13.2881, 7.31566, 4.20426, 0
12.8932, 14.1226, 4.33014, 0
13.576, 6.71818, 2.87485, 0
13.3414, 6.995, 4.37862, 0
13.4933, 13.1316, 1.09816, 0
13.4905, 13.1413, 2.30474, 0
13.0866, 13.537, 4.53564, 0
13.2942, 7.52983, 2.30825, 0
13.5796, 12.9349, 2.84847, 0
13.6257, 6.85369, 4.34736, 0
13.6257, 6.85368, 4.61022, 0
13.1349, 13.6065, 1.18576, 0
13.6621, 6.87201, 1.82851, 0
13.6669, 6.87438, 1.58339, 0
13.6739, 6.87789, 1.09472, 0
13.2344, 8.21668, 3.64729, 0
13.4318, 13.022, 4.75327, 0
13.361, 7.11824, 3.80008, 0
13.3436, 7.10893, 4.83306, 0
13.3846, 7.13078, 2.05782, 0
13.3502, 7.11246, 4.57224, 0
13.3563, 7.11572, 4.05503, 0
13.0702, 13.5702, 2.09828, 0
13.3039, 7.50283, 4.54801, 0
13.5935, 6.69772, 1.2022, 0
13.3919, 13.1914, 1.94558, 0
13.3754, 13.1751, 3.46425, 0
13.5926, 12.9473, 1.64234, 0
13.3679, 13.1677, 4.08186, 0
13.3472, 6.73536, 4.77746, 0
13.6348, 6.85823, 3.83108, 0
13.3882, 13.1876, 2.24691, 0
13.3588, 13.1587, 4.70683, 0
13.3875, 7.13235, 1.81367, 0
13.4016, 13.2009, 1.04573, 0
13.5627, 12.9188, 4.38699, 0
13.3817, 7.12922, 2.30292, 0
13.3944, 13.1938, 1.64489, 0
13.3703, 13.1701, 3.77179, 0
13.589, 12.9439, 1.9424, 0
13.1537, 13.9102, 4.61186, 0
13.5961, 12.9507, 1.34296, 0
13.369, 7.12249, 3.29524, 0
13.2051, 8.18209, 3.14158, 0
13.5646, 12.9207, 4.07522, 0
13.1141, 13.9087, 4.29972, 0
13.5997, 12.9541, 1.04409, 0
13.6567, 6.86929, 2.32187, 0
13.3652, 7.12047, 3.54685, 0
13.6542, 6.86799, 2.57016, 0
13.0775, 13.91, 3.9906, 0
13.258, 8.25179, 3.40345, 0
13.3652, 13.1651, 4.39391, 0
12.8605, 13.7706, 1.22465, 0
13.3328, 7.56404, 4.24626, 0
13.5684, 6.69756, 1.6864, 0
13.587, 12.9419, 2.24355, 0
13.2375, 8.21352, 4.40585, 0
13.3951, 7.13639, 1.32786, 0
13.4426, 13.0229, 3.81708, 0
12.8664, 14.1297, 1.29023, 0
13.6192, 6.68455, 2.42931, 0
13.6378, 6.68746, 2.18498, 0
12.8942, 14.2237, 2.20352, 0
13.778, 12.8837, 1.40393, 0
12.8877, 14.2047, 1.59602, 0
13.7675, 12.8769, 1.70437, 0
13.5437, 6.67882, 3.66784, 0
12.8744, 14.133, 3.40986, 0
13.7371, 12.8575, 2.60934, 0
13.5082, 6.68063, 4.43049, 0
13.4391, 7.95442, 1.15117, 0
13.7482, 12.8649, 2.30711, 0
13.5221, 6.68099, 4.17507, 0
13.7578, 12.8708, 2.0054, 0
13.5353, 6.68106, 3.92125, 0
13.3384, 13.2942, 1.69014, 0
13.6901, 12.8322, 4.4541, 0
13.3264, 13.2516, 1.97883, 0
13.6815, 12.8273, 4.76756, 0
13.3246, 13.2582, 1.37709, 0
13.6982, 12.8367, 4.14255, 0
12.8771, 14.0957, 3.70991, 0
13.7284, 12.8525, 2.91301, 0
13.4989, 6.68254, 4.68943, 0
13.4066, 7.07884, 4.93147, 0
13.439, 7.06955, 1.40426, 0
13.6281, 6.77364, 2.3918, 0
13.6427, 6.77734, 1.90073, 0
13.6594, 6.87062, 2.0747, 0
13.5675, 6.76011, 4.66862, 0
13.6665, 6.76796, 4.03216, 0
13.622, 6.77243, 2.639, 0
13.6366, 6.77608, 2.14602, 0
13.6008, 6.68172, 2.6743, 0
13.5108, 12.9315, 3.43406, 0
13.5093, 12.9415, 3.74314, 0
12.8663, 13.7654, 1.82924, 0
13.7635, 12.7488, 1.32971, 0
